curve,OH_over_solar,DTG,DTM,DTG_low,DTG_high,DTM_low,DTM_high
remy_ruyer14,1.2761659757919428,0.007868775622189933,0.4584349456219199,,,,
remy_ruyer14,1.326092528840983,0.008176620252892036,0.4584349456219199,,,,
remy_ruyer14,1.3779723236678447,0.008496508474770457,0.4584349456219199,,,,
remy_ruyer14,1.431881775590835,0.008828911460858534,0.4584349456219199,,,,
remy_ruyer14,1.4879002894715379,0.009174318817564028,0.4584349456219199,,,,
remy_ruyer14,1.5461103766726825,0.009533239305825496,0.4584349456219199,,,,
remy_ruyer14,1.6065977765915755,0.009906201590481358,0.45843494562191994,,,,
remy_ruyer14,1.6694515829483016,0.010293755018956624,0.4584349456219199,,,,
remy_ruyer14,1.7347643750145125,0.010696470430413064,0.4584349456219199,,,,
remy_ruyer14,1.8026323539762537,0.011114940996555562,0.4584349456219199,,,,
remy_ruyer14,1.873155484631615,0.011549783095332762,0.4584349456219198,,,,
remy_ruyer14,1.9464376426318903,0.012001637218818695,0.4584349456219199,,,,
remy_ruyer14,2.0225867674831495,0.012471168916612818,0.4584349456219199,,,,
remy_ruyer14,2.101715021533613,0.012959069776148234,0.45843494562191994,,,,
remy_ruyer14,2.183938955180986,0.013466058441351833,0.4584349456219198,,,,
remy_ruyer14,2.2693796785430425,0.013992881671156572,0.4584349456219199,,,,
remy_ruyer14,2.3581630398443663,0.014540315439425156,0.4584349456219199,,,,
remy_ruyer14,2.4504198107820185,0.015109166077905516,0.4584349456219199,,,,
remy_ruyer14,2.5462858791431553,0.015700271463901398,0.4584349456219199,,,,
remy_ruyer14,2.645902448958189,0.016314502254406747,0.4584349456219199,,,,
remy_ruyer14,2.749416248484555,0.016952763168523233,0.4584349456219198,,,,
remy_ruyer14,2.856979746327112,0.017615994320047828,0.4584349456219199,,,,
remy_ruyer14,2.9687513760138518,0.01830517260219539,0.4584349456219199,,,,
remy_ruyer14,3.084895769357348,0.019021313126493727,0.4584349456219199,,,,
remy_ruyer14,3.205583998945967,0.019765470717972262,0.4584349456219199,,,,
remy_ruyer14,3.330993830121894,0.02053874146884595,0.4584349456219199,,,,
remy_ruyer14,3.4613099828169895,0.021342264352982084,0.4584349456219198,,,,
remy_ruyer14,3.5967244036324666,0.022177222903529994,0.4584349456219199,,,,
remy_ruyer14,3.737436548562736,0.023044846956182117,0.4584349456219199,,,,
remy_ruyer14,3.8836536767802805,0.023946414460636892,0.4584349456219199,,,,
remy_ruyer14,4.035591155913842,0.024883253362928764,0.4584349456219199,,,,
remy_ruyer14,4.193472779270032,0.02585674356140081,0.45843494562191994,,,,
remy_ruyer14,4.357531095465137,0.026868318939197926,0.4584349456219199,,,,
remy_ruyer14,4.5280077509531305,0.027919469476277513,0.4584349456219199,,,,
remy_ruyer14,4.705153845953928,0.029011743444045227,0.4584349456219199,,,,
remy_ruyer14,4.889230304306542,0.030146749685851078,0.4584349456219199,,,,
remy_ruyer14,5.080508257791728,0.03132615998670366,0.4584349456219198,,,,
remy_ruyer14,5.2792694454901525,0.03255171153569267,0.4584349456219199,,,,
remy_ruyer14,5.485806628764354,0.03382520948474688,0.4584349456219199,,,,
remy_ruyer14,5.700424022475845,0.03514852960749732,0.45843494562191994,,,,
remy_ruyer14,5.92343774307243,0.03652362106216119,0.4584349456219199,,,,
remy_ruyer14,6.15517627420563,0.03795250926251571,0.4584349456219199,,,,
remy_ruyer14,6.395980950564139,0.039437298861191,0.4584349456219199,,,,
remy_ruyer14,6.64620646063605,0.0409801768496768,0.4584349456219199,,,,
remy_ruyer14,6.90622136914033,0.042583415779608905,0.4584349456219199,,,,
remy_ruyer14,7.176408659896761,0.044249377110078,0.4584349456219199,,,,
remy_ruyer14,7.457166299934595,0.04598051468589554,0.4584349456219199,,,,
remy_ruyer14,7.748907825670004,0.04777937835193451,0.4584349456219199,,,,
remy_ruyer14,8.052062952016602,0.049648617708874486,0.4584349456219199,,,,
remy_ruyer14,8.367078205325287,0.051590986015877124,0.4584349456219199,,,,
remy_ruyer14,8.694417581086661,0.053609344245946336,0.4584349456219199,,,,
remy_ruyer14,9.03456322736375,0.055706665299940304,0.45843494562191994,,,,
remy_ruyer14,9.38801615496274,0.05788603838544876,0.4584349456219199,,,,
remy_ruyer14,9.755296975386647,0.06015067356697842,0.4584349456219199,,,,
remy_ruyer14,10.13694666766005,0.06250390649415594,0.4584349456219198,,,,
remy_ruyer14,10.53352737515313,0.06494920331490517,0.4584349456219198,,,,
remy_ruyer14,10.945623233579962,0.0674901657808432,0.4584349456219199,,,,
remy_ruyer14,11.373841231389386,0.07013053655240742,0.4584349456219199,,,,
remy_ruyer14,11.818812103816752,0.07287420471153398,0.4584349456219198,,,,
remy_ruyer14,12.281191261913069,0.07572521149000508,0.4584349456219199,,,,
remy_ruyer14,12.761659757919428,0.07868775622189933,0.4584349456219199,,,,
remy_ruyer14,13.26092528840983,0.08176620252892035,0.4584349456219198,,,,
remy_ruyer14,13.779723236678448,0.08496508474770458,0.4584349456219199,,,,
remy_ruyer14,14.31881775590835,0.08828911460858534,0.4584349456219199,,,,
remy_ruyer14,14.879002894715379,0.09174318817564028,0.4584349456219199,,,,
remy_ruyer14,15.461103766726826,0.09533239305825497,0.4584349456219199,,,,
remy_ruyer14,16.065977765915758,0.09906201590481357,0.4584349456219198,,,,
remy_ruyer14,16.694515829483016,0.10293755018956625,0.4584349456219199,,,,
remy_ruyer14,17.347643750145053,0.1069647043041302,0.4584349456219199,,,,
remy_ruyer14,18.026323539762537,0.11114940996555563,0.4584349456219199,,,,
remy_ruyer14,18.731554846316225,0.11549783095332809,0.4584349456219199,,,,
remy_ruyer14,19.464376426318903,0.12001637218818695,0.4584349456219199,,,,
remy_ruyer14,20.225867674831495,0.12471168916612818,0.4584349456219199,,,,
remy_ruyer14,21.017150215336134,0.12959069776148233,0.4584349456219198,,,,
remy_ruyer14,21.839389551809944,0.13466058441351889,0.4584349456219199,,,,
remy_ruyer14,22.693796785430425,0.1399288167115657,0.4584349456219198,,,,
remy_ruyer14,23.581630398443664,0.14540315439425155,0.4584349456219198,,,,
remy_ruyer14,24.504198107820184,0.15109166077905517,0.45843494562191994,,,,
remy_ruyer14,25.462858791431554,0.15700271463901397,0.4584349456219198,,,,
remy_ruyer14,26.45902448958189,0.1631450225440675,0.4584349456219199,,,,
remy_ruyer14,27.494162484845546,0.16952763168523233,0.4584349456219198,,,,
remy_ruyer14,28.569797463271122,0.17615994320047826,0.4584349456219198,,,,
remy_ruyer14,29.687513760138515,0.18305172602195388,0.45843494562191994,,,,
remy_ruyer14,30.84895769357348,0.19021313126493727,0.4584349456219199,,,,
remy_ruyer14,32.05583998945967,0.19765470717972264,0.45843494562191994,,,,
remy_ruyer14,33.30993830121881,0.20538741468845867,0.4584349456219198,,,,
remy_ruyer14,34.613099828169894,0.21342264352982085,0.4584349456219199,,,,
remy_ruyer14,35.967244036324665,0.22177222903529994,0.45843494562191994,,,,
remy_ruyer14,37.37436548562736,0.23044846956182116,0.4584349456219198,,,,
remy_ruyer14,38.836536767802805,0.23946414460636892,0.4584349456219198,,,,
remy_ruyer14,40.35591155913842,0.24883253362928764,0.4584349456219199,,,,
remy_ruyer14,41.93472779270033,0.2585674356140081,0.4584349456219198,,,,
remy_ruyer14,43.575310954651364,0.26868318939197927,0.45843494562191994,,,,
remy_ruyer14,45.2800775095313,0.2791946947627751,0.4584349456219198,,,,
remy_ruyer14,47.05153845953909,0.29011743444045107,0.4584349456219199,,,,
remy_ruyer14,48.892303043065425,0.30146749685851076,0.4584349456219198,,,,
remy_ruyer14,50.80508257791749,0.31326159986703794,0.45843494562191994,,,,
remy_ruyer14,52.79269445490152,0.3255171153569267,0.4584349456219199,,,,
remy_ruyer14,54.85806628764331,0.33825209484746743,0.4584349456219199,,,,
remy_ruyer14,57.004240224758455,0.3514852960749732,0.4584349456219199,,,,
remy_ruyer14,59.23437743072454,0.3652362106216134,0.4584349456219199,,,,
remy_ruyer14,61.5517627420563,0.37952509262515716,0.4584349456219199,,,,
remy_ruyer14,63.95980950564113,0.39437298861190845,0.4584349456219199,,,,
remy_ruyer14,66.4620646063605,0.409801768496768,0.4584349456219199,,,,
remy_ruyer14,69.0622136914033,0.425834157796089,0.4584349456219199,,,,
remy_ruyer14,71.76408659896761,0.44249377110078003,0.4584349456219199,,,,
remy_ruyer14,74.57166299934596,0.45980514685895546,0.4584349456219199,,,,
remy_ruyer14,77.48907825670004,0.47779378351934504,0.4584349456219199,,,,
remy_ruyer14,80.52062952016601,0.4964861770887449,0.45843494562191994,,,,
remy_ruyer14,83.67078205325286,0.5159098601587713,0.45843494562191994,,,,
remy_ruyer14,86.94417581086661,0.5360934424594633,0.4584349456219199,,,,
remy_ruyer14,90.3456322736375,0.5570666529994031,0.4584349456219199,,,,
remy_ruyer14,93.88016154962739,0.5788603838544876,0.45843494562191994,,,,
remy_ruyer14,97.55296975386688,0.6015067356697866,0.4584349456219199,,,,
remy_ruyer14,101.3694666766005,0.6250390649415595,0.4584349456219199,,,,
remy_ruyer14,105.33527375153129,0.6494920331490518,0.4584349456219199,,,,
remy_ruyer14,109.45623233579963,0.674901657808432,0.4584349456219199,,,,
remy_ruyer14,113.73841231389386,0.7013053655240742,0.4584349456219199,,,,
remy_ruyer14,118.18812103816751,0.7287420471153399,0.4584349456219199,,,,
remy_ruyer14,122.81191261913068,0.7572521149000507,0.4584349456219199,,,,
remy_ruyer14_band,0.001,,,7.572922981117446e-14,1.7744773767073912e-08,5.630426008265759e-09,0.0013193140347266849
remy_ruyer14_band,0.001034347970528327,,,8.702123806670363e-14,1.9168628181770913e-08,6.255129520968383e-09,0.0013778504498448312
remy_ruyer14_band,0.0010698757241360691,,,9.977238828543783e-14,2.0766216214047586e-08,6.93353561214004e-09,0.0014431177014383825
remy_ruyer14_band,0.0011066237839776677,,,1.1449923087500723e-13,2.239426089299112e-08,7.692726373368659e-09,0.0015045771056023285
remy_ruyer14_band,0.0011446340650956785,,,1.3098428927060082e-13,2.4097577239056123e-08,8.508054377089175e-09,0.0015652525859985948
remy_ruyer14_band,0.0011839499222293017,,,1.4984574163177385e-13,2.5880875844651906e-08,9.409981895382617e-09,0.0016252618892119313
remy_ruyer14_band,0.001224616199265049,,,1.7159066028800583e-13,2.7930656967949786e-08,1.0417688348027244e-08,0.0016957384461332213
remy_ruyer14_band,0.001266679280385917,,,1.9541543219531325e-13,3.0201095155948395e-08,1.1470171369331855e-08,0.0017726938609126611
remy_ruyer14_band,0.0013101871429774523,,,2.2375699050558966e-13,3.276850959222384e-08,1.269758107588211e-08,0.0018595209309122734
remy_ruyer14_band,0.001355189412351035,,,2.5706995540583064e-13,3.5504210192860156e-08,1.4103569333313154e-08,0.001947859248230801
remy_ruyer14_band,0.0014017374183467695,,,2.9537770654083975e-13,3.825308230968435e-08,1.56671053259422e-08,0.0020289786815881382
