# wavelength (nm)
# intensity (erg s-1 cm-2 nm-1 sr-1)
col1 col2
95.59000000000225 1.8169981964858735e-06
95.60000000000225 1.8172145173470306e-06
95.61000000000226 1.8174307984469783e-06
95.62000000000226 1.8176470397857148e-06
95.63000000000227 1.8178632413632437e-06
95.64000000000227 1.8180794031795627e-06
95.65000000000228 1.8182955252346709e-06
95.66000000000228 1.8185116075285696e-06
95.67000000000229 1.8187276500612585e-06
95.6800000000023 1.8189436528327384e-06
95.6900000000023 1.819159615843008e-06
95.7000000000023 1.8193755390920689e-06
95.71000000000231 1.8195914225799204e-06
95.72000000000232 1.8198072663065612e-06
95.73000000000232 1.8200230702719926e-06
95.74000000000233 1.8202388344762134e-06
95.75000000000233 1.8204545589192267e-06
95.76000000000234 1.8206702436010287e-06
95.77000000000234 1.8208858885216212e-06
95.78000000000235 1.8211014936810044e-06
95.79000000000235 1.821317059079178e-06
95.80000000000236 1.8215325847161425e-06
95.81000000000236 1.8217480705918958e-06
95.82000000000237 1.821963516706441e-06
95.83000000000237 1.8221789230597747e-06
95.84000000000238 1.8223942896519005e-06
95.85000000000238 1.8226096164828154e-06
95.86000000000239 1.822824903552522e-06
95.87000000000239 1.8230401508610186e-06
95.8800000000024 1.8232553584083044e-06
95.8900000000024 1.8234705261943807e-06
95.90000000000241 1.8236856542192484e-06
95.91000000000241 1.8239007424829064e-06
95.92000000000242 1.8241157909853542e-06
95.93000000000242 1.824330799726592e-06
95.94000000000243 1.824545768706621e-06
95.95000000000243 1.8247606979254395e-06
95.96000000000244 1.824975587383048e-06
95.97000000000244 1.8251904370794484e-06
95.98000000000245 1.8254052470146388e-06
95.99000000000245 1.8256200171886188e-06
96.00000000000246 1.825834747601389e-06
96.01000000000246 1.8260494382529498e-06
96.02000000000247 1.8262640891433015e-06
96.03000000000247 1.826478700272443e-06
96.04000000000248 1.826693271640375e-06
96.05000000000248 1.8269078032470978e-06
96.06000000000249 1.8271222950926094e-06
96.0700000000025 1.8273367471769124e-06
96.0800000000025 1.8275511595000055e-06
96.0900000000025 1.8277655320618902e-06
96.10000000000251 1.8279798648625638e-06
96.11000000000251 1.8281941579020283e-06
96.12000000000252 1.8284084111802838e-06
96.13000000000252 1.828622624697328e-06
96.14000000000253 1.8288367984531627e-06
96.15000000000254 1.8290509324477885e-06
96.16000000000254 1.8292650266812048e-06
96.17000000000255 1.8294790811534113e-06
96.18000000000255 1.8296930958644074e-06
96.19000000000256 1.8299070708141952e-06
96.20000000000256 1.8301210060027728e-06
96.21000000000257 1.8303349014301396e-06
96.22000000000257 1.8305487570962984e-06
96.23000000000258 1.830762573001247e-06
96.24000000000258 1.8309763491449854e-06
96.25000000000259 1.8311900855275142e-06
96.26000000000259 1.831403782148834e-06
96.2700000000026 1.8316174390089434e-06
96.2800000000026 1.8318310561078438e-06
96.2900000000026 1.8320446334455332e-06
96.30000000000261 1.8322581710220152e-06
96.31000000000262 1.8324716688372859e-06
96.32000000000262 1.8326851268913466e-06
96.33000000000263 1.8328985451841996e-06
96.34000000000263 1.8331119237158415e-06
96.35000000000264 1.833325262486274e-06
96.36000000000264 1.8335385614954966e-06
96.37000000000265 1.8337518207435101e-06
96.38000000000265 1.8339650402303135e-06
96.39000000000266 1.8341782199559066e-06
96.40000000000266 1.8343913599202908e-06
96.41000000000267 1.834604460123466e-06
96.42000000000267 1.8348175205654307e-06
96.43000000000268 1.8350305412461854e-06
96.44000000000268 1.8352435221657315e-06
96.45000000000269 1.835456463324067e-06
