# Numerical radiation field:  mathis1983
# wavelength: nm
# intensity: photons.s-1.cm-2.nm-1
# wavelength intensity
  100.9900 7.797110e+05
  101.0000 7.801172e+05
  101.0100 7.805234e+05
  101.0200 7.809298e+05
  101.0300 7.813362e+05
  101.0400 7.817427e+05
  101.0500 7.821493e+05
  101.0600 7.825560e+05
  101.0700 7.829628e+05
  101.0800 7.833696e+05
  101.0900 7.837766e+05
  101.1000 7.841836e+05
  101.1100 7.845907e+05
  101.1200 7.849979e+05
  101.1300 7.854052e+05
  101.1400 7.858126e+05
  101.1500 7.862200e+05
  101.1600 7.866276e+05
  101.1700 7.870352e+05
  101.1800 7.874429e+05
  101.1900 7.878507e+05
  101.2000 7.882585e+05
  101.2100 7.886665e+05
  101.2200 7.890745e+05
  101.2300 7.894826e+05
  101.2400 7.898908e+05
  101.2500 7.902990e+05
  101.2600 7.907074e+05
  101.2700 7.911158e+05
  101.2800 7.915243e+05
  101.2900 7.919329e+05
  101.3000 7.923415e+05
  101.3100 7.927502e+05
  101.3200 7.931590e+05
  101.3300 7.935679e+05
  101.3400 7.939769e+05
  101.3500 7.943859e+05
  101.3600 7.947950e+05
  101.3700 7.952042e+05
  101.3800 7.956134e+05
  101.3900 7.960227e+05
  101.4000 7.964321e+05
  101.4100 7.968416e+05
  101.4200 7.972511e+05
  101.4300 7.976607e+05
  101.4400 7.980704e+05
  101.4500 7.984802e+05
  101.4600 7.988900e+05
  101.4700 7.992999e+05
  101.4800 7.997098e+05
  101.4900 8.001199e+05
  101.5000 8.005299e+05
  101.5100 8.009401e+05
  101.5200 8.013503e+05
  101.5300 8.017606e+05
  101.5400 8.021710e+05
  101.5500 8.025814e+05
  101.5600 8.029919e+05
  101.5700 8.034025e+05
  101.5800 8.038131e+05
  101.5900 8.042238e+05
  101.6000 8.046346e+05
  101.6100 8.050454e+05
  101.6200 8.054563e+05
  101.6300 8.058672e+05
  101.6400 8.062782e+05
  101.6500 8.066893e+05
  101.6600 8.071004e+05
  101.6700 8.075116e+05
  101.6800 8.079228e+05
  101.6900 8.083341e+05
  101.7000 8.087455e+05
  101.7100 8.091569e+05
  101.7200 8.095684e+05
  101.7300 8.099800e+05
  101.7400 8.103916e+05
  101.7500 8.108032e+05
  101.7600 8.112150e+05
  101.7700 8.116267e+05
  101.7800 8.120386e+05
  101.7900 8.124505e+05
  101.8000 8.128624e+05
  101.8100 8.132744e+05
  101.8200 8.136864e+05
  101.8300 8.140986e+05
  101.8400 8.145107e+05
  101.8500 8.149229e+05
  101.8600 8.153352e+05
  101.8700 8.157475e+05
  101.8800 8.161599e+05
  101.8900 8.165723e+05
  101.9000 8.169848e+05
  101.9100 8.173973e+05
  101.9200 8.178099e+05
  101.9300 8.182225e+05
  101.9400 8.186352e+05
  101.9500 8.190479e+05
  101.9600 8.194607e+05
  101.9700 8.198735e+05
  101.9800 8.202863e+05
  101.9900 8.206992e+05
  102.0000 8.211122e+05
  102.0100 8.215252e+05
  102.0200 8.219383e+05
  102.0300 8.223514e+05
  102.0400 8.227645e+05
  102.0500 8.231777e+05
  102.0600 8.235909e+05
  102.0700 8.240042e+05
  102.0800 8.244175e+05
  102.0900 8.248309e+05
  102.1000 8.252443e+05
  102.1100 8.256577e+05
  102.1200 8.260712e+05
  102.1300 8.264847e+05
  102.1400 8.268983e+05
  102.1500 8.273119e+05
  102.1600 8.277256e+05
  102.1700 8.281392e+05
  102.1800 8.285530e+05
  102.1900 8.289667e+05
  102.2000 8.293805e+05
  102.2100 8.297944e+05
  102.2200 8.302083e+05
  102.2300 8.306222e+05
  102.2400 8.310361e+05
  102.2500 8.314501e+05
  102.2600 8.318641e+05
  102.2700 8.322782e+05
  102.2800 8.326923e+05
  102.2900 8.331064e+05
  102.3000 8.335206e+05
  102.3100 8.339348e+05
  102.3200 8.343490e+05
  102.3300 8.347633e+05
  102.3400 8.351776e+05
  102.3500 8.355919e+05
  102.3600 8.360062e+05
  102.3700 8.364206e+05
  102.3800 8.368350e+05
  102.3900 8.372495e+05
  102.4000 8.376640e+05
  102.4100 8.380785e+05
  102.4200 8.384930e+05
  102.4300 8.389076e+05
  102.4400 8.393222e+05
  102.4500 8.397368e+05
  102.4600 8.401514e+05
  102.4700 8.405661e+05
  102.4800 8.409808e+05
  102.4900 8.413955e+05
  102.5000 8.418103e+05
  102.5100 8.422250e+05
  102.5200 8.426398e+05
  102.5300 8.430547e+05
  102.5400 8.434695e+05
  102.5500 8.438844e+05
  102.5600 8.442993e+05
  102.5700 8.447142e+05
  102.5800 8.451291e+05
  102.5900 8.455441e+05
  102.6000 8.459591e+05
  102.6100 8.463741e+05
  102.6200 8.467891e+05
  102.6300 8.472041e+05
  102.6400 8.476192e+05
  102.6500 8.480342e+05
  102.6600 8.484493e+05
  102.6700 8.488645e+05
  102.6800 8.492796e+05
  102.6900 8.496947e+05
  102.7000 8.501099e+05
  102.7100 8.505251e+05
  102.7200 8.509403e+05
  102.7300 8.513555e+05
  102.7400 8.517707e+05
  102.7500 8.521859e+05
  102.7600 8.526012e+05
  102.7700 8.530165e+05
  102.7800 8.534318e+05
  102.7900 8.538470e+05
  102.8000 8.542624e+05
  102.8100 8.546777e+05
  102.8200 8.550930e+05
  102.8300 8.555083e+05
  102.8400 8.559237e+05
  102.8500 8.563391e+05
  102.8600 8.567544e+05
  102.8700 8.571698e+05
  102.8800 8.575852e+05
  102.8900 8.580006e+05
  102.9000 8.584160e+05
  102.9100 8.588314e+05
  102.9200 8.592468e+05
  102.9300 8.596623e+05
  102.9400 8.600777e+05
  102.9500 8.604932e+05
  102.9600 8.609086e+05
  102.9700 8.613241e+05
  102.9800 8.617395e+05
  102.9900 8.621550e+05
  103.0000 8.625704e+05
  103.0100 8.629859e+05
  103.0200 8.634014e+05
  103.0300 8.638168e+05
  103.0400 8.642323e+05
  103.0500 8.646478e+05
  103.0600 8.650633e+05
  103.0700 8.654788e+05
  103.0800 8.658942e+05
  103.0900 8.663097e+05
  103.1000 8.667252e+05
  103.1100 8.671407e+05
  103.1200 8.675561e+05
  103.1300 8.679716e+05
  103.1400 8.683871e+05
  103.1500 8.688026e+05
  103.1600 8.692180e+05
  103.1700 8.696335e+05
  103.1800 8.700489e+05
  103.1900 8.704644e+05
  103.2000 8.708799e+05
  103.2100 8.712953e+05
  103.2200 8.717107e+05
  103.2300 8.721262e+05
  103.2400 8.725416e+05
  103.2500 8.729570e+05
  103.2600 8.733724e+05
  103.2700 8.737878e+05
  103.2800 8.742032e+05
  103.2900 8.746186e+05
  103.3000 8.750340e+05
  103.3100 8.754494e+05
  103.3200 8.758647e+05
  103.3300 8.762801e+05
  103.3400 8.766954e+05
  103.3500 8.771107e+05
  103.3600 8.775260e+05
  103.3700 8.779413e+05
  103.3800 8.783566e+05
  103.3900 8.787719e+05
  103.4000 8.791872e+05
  103.4100 8.796024e+05
  103.4200 8.800177e+05
  103.4300 8.804329e+05
  103.4400 8.808481e+05
  103.4500 8.812633e+05
  103.4600 8.816785e+05
  103.4700 8.820936e+05
  103.4800 8.825088e+05
  103.4900 8.829239e+05
  103.5000 8.833390e+05
  103.5100 8.837541e+05
  103.5200 8.841691e+05
  103.5300 8.845842e+05
  103.5400 8.849992e+05
  103.5500 8.854142e+05
  103.5600 8.858292e+05
  103.5700 8.862442e+05
  103.5800 8.866591e+05
  103.5900 8.870741e+05
  103.6000 8.874890e+05
  103.6100 8.879039e+05
  103.6200 8.883187e+05
  103.6300 8.887335e+05
  103.6400 8.891484e+05
  103.6500 8.895631e+05
  103.6600 8.899779e+05
  103.6700 8.903927e+05
  103.6800 8.908074e+05
  103.6900 8.912221e+05
  103.7000 8.916367e+05
  103.7100 8.920514e+05
  103.7200 8.924660e+05
  103.7300 8.928805e+05
  103.7400 8.932951e+05
  103.7500 8.937096e+05
  103.7600 8.941241e+05
  103.7700 8.945386e+05
  103.7800 8.949530e+05
  103.7900 8.953674e+05
  103.8000 8.957818e+05
  103.8100 8.961961e+05
  103.8200 8.966104e+05
  103.8300 8.970247e+05
  103.8400 8.974390e+05
  103.8500 8.978532e+05
  103.8600 8.982674e+05
  103.8700 8.986815e+05
  103.8800 8.990956e+05
  103.8900 8.995097e+05
  103.9000 8.999238e+05
  103.9100 9.003378e+05
  103.9200 9.007517e+05
  103.9300 9.011657e+05
  103.9400 9.015796e+05
  103.9500 9.019935e+05
  103.9600 9.024073e+05
  103.9700 9.028211e+05
  103.9800 9.032348e+05
  103.9900 9.036485e+05
  104.0000 9.040622e+05
  104.0100 9.044758e+05
  104.0200 9.048894e+05
  104.0300 9.053030e+05
  104.0400 9.057165e+05
  104.0500 9.061300e+05
  104.0600 9.065434e+05
  104.0700 9.069568e+05
  104.0800 9.073701e+05
  104.0900 9.077834e+05
  104.1000 9.081967e+05
  104.1100 9.086099e+05
  104.1200 9.090231e+05
  104.1300 9.094362e+05
  104.1400 9.098493e+05
  104.1500 9.102623e+05
  104.1600 9.106753e+05
  104.1700 9.110882e+05
  104.1800 9.115011e+05
  104.1900 9.119140e+05
  104.2000 9.123268e+05
  104.2100 9.127395e+05
  104.2200 9.131522e+05
  104.2300 9.135649e+05
  104.2400 9.139775e+05
  104.2500 9.143900e+05
  104.2600 9.148025e+05
  104.2700 9.152150e+05
  104.2800 9.156274e+05
  104.2900 9.160397e+05
  104.3000 9.164520e+05
  104.3100 9.168643e+05
  104.3200 9.172765e+05
  104.3300 9.176886e+05
  104.3400 9.181007e+05
  104.3500 9.185127e+05
  104.3600 9.189247e+05
  104.3700 9.193366e+05
  104.3800 9.197485e+05
  104.3900 9.201603e+05
  104.4000 9.205721e+05
  104.4100 9.209838e+05
  104.4200 9.213954e+05
  104.4300 9.218070e+05
  104.4400 9.222185e+05
  104.4500 9.226300e+05
  104.4600 9.230414e+05
  104.4700 9.234527e+05
  104.4800 9.238640e+05
  104.4900 9.242752e+05
  104.5000 9.246864e+05
  104.5100 9.250975e+05
  104.5200 9.255085e+05
  104.5300 9.259195e+05
  104.5400 9.263304e+05
  104.5500 9.267413e+05
  104.5600 9.271521e+05
  104.5700 9.275628e+05
  104.5800 9.279735e+05
  104.5900 9.283841e+05
  104.6000 9.287946e+05
  104.6100 9.292051e+05
  104.6200 9.296155e+05
  104.6300 9.300258e+05
  104.6400 9.304361e+05
  104.6500 9.308463e+05
  104.6600 9.312565e+05
  104.6700 9.316665e+05
  104.6800 9.320765e+05
  104.6900 9.324865e+05
  104.7000 9.328963e+05
  104.7100 9.333061e+05
  104.7200 9.337158e+05
  104.7300 9.341255e+05
  104.7400 9.345351e+05
  104.7500 9.349446e+05
  104.7600 9.353540e+05
  104.7700 9.357634e+05
  104.7800 9.361727e+05
  104.7900 9.365819e+05
  104.8000 9.369910e+05
  104.8100 9.374001e+05
  104.8200 9.378091e+05
  104.8300 9.382180e+05
  104.8400 9.386269e+05
  104.8500 9.390356e+05
  104.8600 9.394443e+05
  104.8700 9.398530e+05
  104.8800 9.402615e+05
  104.8900 9.406700e+05
  104.9000 9.410784e+05
  104.9100 9.414867e+05
  104.9200 9.418949e+05
  104.9300 9.423030e+05
  104.9400 9.427111e+05
  104.9500 9.431191e+05
  104.9600 9.435270e+05
  104.9700 9.439348e+05
  104.9800 9.443426e+05
  104.9900 9.447503e+05
  105.0000 9.451578e+05
  105.0100 9.455654e+05
  105.0200 9.459728e+05
  105.0300 9.463801e+05
  105.0400 9.467874e+05
  105.0500 9.471945e+05
  105.0600 9.476016e+05
  105.0700 9.480086e+05
  105.0800 9.484155e+05
  105.0900 9.488223e+05
  105.1000 9.492291e+05
  105.1100 9.496357e+05
  105.1200 9.500423e+05
  105.1300 9.504488e+05
  105.1400 9.508552e+05
  105.1500 9.512615e+05
  105.1600 9.516677e+05
  105.1700 9.520738e+05
  105.1800 9.524798e+05
  105.1900 9.528858e+05
  105.2000 9.532916e+05
  105.2100 9.536974e+05
  105.2200 9.541031e+05
  105.2300 9.545086e+05
  105.2400 9.549141e+05
  105.2500 9.553195e+05
  105.2600 9.557248e+05
  105.2700 9.561300e+05
  105.2800 9.565351e+05
  105.2900 9.569401e+05
  105.3000 9.573451e+05
  105.3100 9.577499e+05
  105.3200 9.581546e+05
  105.3300 9.585592e+05
  105.3400 9.589638e+05
  105.3500 9.593682e+05
  105.3600 9.597726e+05
  105.3700 9.601768e+05
  105.3800 9.605810e+05
  105.3900 9.609850e+05
  105.4000 9.613889e+05
  105.4100 9.617928e+05
  105.4200 9.621965e+05
  105.4300 9.626002e+05
  105.4400 9.630037e+05
  105.4500 9.634072e+05
  105.4600 9.638105e+05
  105.4700 9.642138e+05
  105.4800 9.646169e+05
  105.4900 9.650199e+05
  105.5000 9.654229e+05
  105.5100 9.658257e+05
  105.5200 9.662284e+05
  105.5300 9.666310e+05
  105.5400 9.670335e+05
  105.5500 9.674359e+05
  105.5600 9.678382e+05
  105.5700 9.682404e+05
  105.5800 9.686425e+05
  105.5900 9.690445e+05
  105.6000 9.694464e+05
  105.6100 9.698481e+05
  105.6200 9.702498e+05
  105.6300 9.706513e+05
  105.6400 9.710527e+05
  105.6500 9.714541e+05
  105.6600 9.718553e+05
  105.6700 9.722564e+05
  105.6800 9.726574e+05
  105.6900 9.730583e+05
  105.7000 9.734590e+05
  105.7100 9.738597e+05
  105.7200 9.742602e+05
  105.7300 9.746606e+05
  105.7400 9.750610e+05
  105.7500 9.754612e+05
  105.7600 9.758612e+05
  105.7700 9.762612e+05
  105.7800 9.766611e+05
  105.7900 9.770608e+05
  105.8000 9.774604e+05
  105.8100 9.778599e+05
  105.8200 9.782593e+05
  105.8300 9.786586e+05
  105.8400 9.790577e+05
  105.8500 9.794568e+05
  105.8600 9.798557e+05
  105.8700 9.802545e+05
  105.8800 9.806531e+05
  105.8900 9.810517e+05
  105.9000 9.814501e+05
  105.9100 9.818484e+05
  105.9200 9.822466e+05
  105.9300 9.826447e+05
  105.9400 9.830426e+05
  105.9500 9.834405e+05
  105.9600 9.838381e+05
  105.9700 9.842357e+05
  105.9800 9.846332e+05
  105.9900 9.850305e+05
  106.0000 9.854277e+05
  106.0100 9.858248e+05
  106.0200 9.862217e+05
  106.0300 9.866185e+05
  106.0400 9.870152e+05
  106.0500 9.874118e+05
  106.0600 9.878082e+05
  106.0700 9.882046e+05
  106.0800 9.886007e+05
  106.0900 9.889968e+05
  106.1000 9.893927e+05
  106.1100 9.897885e+05
  106.1200 9.901842e+05
  106.1300 9.905797e+05
  106.1400 9.909751e+05
  106.1500 9.913704e+05
  106.1600 9.917655e+05
  106.1700 9.921605e+05
  106.1800 9.925554e+05
  106.1900 9.929502e+05
  106.2000 9.933448e+05
  106.2100 9.937392e+05
  106.2200 9.941336e+05
  106.2300 9.945278e+05
  106.2400 9.949218e+05
  106.2500 9.953158e+05
  106.2600 9.957096e+05
  106.2700 9.961032e+05
  106.2800 9.964968e+05
  106.2900 9.968901e+05
  106.3000 9.972834e+05
  106.3100 9.976765e+05
  106.3200 9.980695e+05
  106.3300 9.984623e+05
  106.3400 9.988550e+05
  106.3500 9.992475e+05
  106.3600 9.996399e+05
  106.3700 1.000032e+06
  106.3800 1.000424e+06
  106.3900 1.000816e+06
  106.4000 1.001208e+06
  106.4100 1.001600e+06
  106.4200 1.001991e+06
  106.4300 1.002383e+06
  106.4400 1.002774e+06
  106.4500 1.003165e+06
  106.4600 1.003556e+06
  106.4700 1.003947e+06
  106.4800 1.004338e+06
  106.4900 1.004728e+06
  106.5000 1.005119e+06
  106.5100 1.005509e+06
  106.5200 1.005899e+06
  106.5300 1.006289e+06
  106.5400 1.006679e+06
  106.5500 1.007068e+06
  106.5600 1.007458e+06
  106.5700 1.007847e+06
  106.5800 1.008237e+06
  106.5900 1.008626e+06
  106.6000 1.009014e+06
  106.6100 1.009403e+06
  106.6200 1.009792e+06
  106.6300 1.010180e+06
  106.6400 1.010569e+06
  106.6500 1.010957e+06
  106.6600 1.011345e+06
  106.6700 1.011733e+06
  106.6800 1.012120e+06
  106.6900 1.012508e+06
  106.7000 1.012895e+06
  106.7100 1.013282e+06
  106.7200 1.013669e+06
  106.7300 1.014056e+06
  106.7400 1.014443e+06
  106.7500 1.014830e+06
  106.7600 1.015216e+06
  106.7700 1.015602e+06
  106.7800 1.015989e+06
  106.7900 1.016374e+06
  106.8000 1.016760e+06
  106.8100 1.017146e+06
  106.8200 1.017531e+06
  106.8300 1.017917e+06
  106.8400 1.018302e+06
  106.8500 1.018687e+06
  106.8600 1.019072e+06
  106.8700 1.019456e+06
  106.8800 1.019841e+06
  106.8900 1.020225e+06
  106.9000 1.020609e+06
  106.9100 1.020993e+06
  106.9200 1.021377e+06
  106.9300 1.021761e+06
  106.9400 1.022144e+06
  106.9500 1.022528e+06
  106.9600 1.022911e+06
  106.9700 1.023294e+06
  106.9800 1.023677e+06
  106.9900 1.024060e+06
  107.0000 1.024442e+06
  107.0100 1.024824e+06
  107.0200 1.025207e+06
  107.0300 1.025589e+06
  107.0400 1.025970e+06
  107.0500 1.026352e+06
  107.0600 1.026734e+06
  107.0700 1.027115e+06
  107.0800 1.027496e+06
  107.0900 1.027877e+06
  107.1000 1.028258e+06
  107.1100 1.028639e+06
  107.1200 1.029019e+06
  107.1300 1.029399e+06
  107.1400 1.029779e+06
  107.1500 1.030159e+06
  107.1600 1.030539e+06
  107.1700 1.030919e+06
  107.1800 1.031298e+06
  107.1900 1.031677e+06
  107.2000 1.032056e+06
  107.2100 1.032435e+06
  107.2200 1.032814e+06
  107.2300 1.033193e+06
  107.2400 1.033571e+06
  107.2500 1.033949e+06
  107.2600 1.034327e+06
  107.2700 1.034705e+06
  107.2800 1.035083e+06
  107.2900 1.035460e+06
  107.3000 1.035837e+06
  107.3100 1.036214e+06
  107.3200 1.036591e+06
  107.3300 1.036968e+06
  107.3400 1.037345e+06
  107.3500 1.037721e+06
  107.3600 1.038097e+06
  107.3700 1.038473e+06
  107.3800 1.038849e+06
  107.3900 1.039225e+06
  107.4000 1.039600e+06
  107.4100 1.039975e+06
  107.4200 1.040350e+06
  107.4300 1.040725e+06
  107.4400 1.041100e+06
  107.4500 1.041474e+06
  107.4600 1.041849e+06
  107.4700 1.042223e+06
  107.4800 1.042597e+06
  107.4900 1.042971e+06
  107.5000 1.043344e+06
  107.5100 1.043718e+06
  107.5200 1.044091e+06
  107.5300 1.044464e+06
  107.5400 1.044837e+06
  107.5500 1.045209e+06
  107.5600 1.045582e+06
  107.5700 1.045954e+06
  107.5800 1.046326e+06
  107.5900 1.046698e+06
  107.6000 1.047069e+06
  107.6100 1.047441e+06
  107.6200 1.047812e+06
  107.6300 1.048183e+06
  107.6400 1.048554e+06
  107.6500 1.048925e+06
  107.6600 1.049295e+06
  107.6700 1.049665e+06
  107.6800 1.050035e+06
  107.6900 1.050405e+06
  107.7000 1.050775e+06
  107.7100 1.051145e+06
  107.7200 1.051514e+06
  107.7300 1.051883e+06
  107.7400 1.052252e+06
  107.7500 1.052620e+06
  107.7600 1.052989e+06
  107.7700 1.053357e+06
  107.7800 1.053725e+06
  107.7900 1.054093e+06
  107.8000 1.054461e+06
  107.8100 1.054828e+06
  107.8200 1.055196e+06
  107.8300 1.055563e+06
  107.8400 1.055930e+06
  107.8500 1.056296e+06
  107.8600 1.056663e+06
  107.8700 1.057029e+06
  107.8800 1.057395e+06
  107.8900 1.057761e+06
  107.9000 1.058126e+06
  107.9100 1.058492e+06
  107.9200 1.058857e+06
  107.9300 1.059222e+06
  107.9400 1.059587e+06
  107.9500 1.059952e+06
  107.9600 1.060316e+06
  107.9700 1.060680e+06
  107.9800 1.061044e+06
  107.9900 1.061408e+06
  108.0000 1.061771e+06
  108.0100 1.062135e+06
  108.0200 1.062498e+06
  108.0300 1.062861e+06
  108.0400 1.063223e+06
  108.0500 1.063586e+06
  108.0600 1.063948e+06
  108.0700 1.064310e+06
  108.0800 1.064672e+06
  108.0900 1.065034e+06
  108.1000 1.065395e+06
  108.1100 1.065756e+06
  108.1200 1.066117e+06
  108.1300 1.066478e+06
  108.1400 1.066838e+06
  108.1500 1.067199e+06
  108.1600 1.067559e+06
  108.1700 1.067919e+06
  108.1800 1.068278e+06
  108.1900 1.068638e+06
  108.2000 1.068997e+06
  108.2100 1.069356e+06
  108.2200 1.069715e+06
  108.2300 1.070073e+06
  108.2400 1.070432e+06
  108.2500 1.070790e+06
  108.2600 1.071148e+06
  108.2700 1.071506e+06
  108.2800 1.071863e+06
  108.2900 1.072220e+06
  108.3000 1.072577e+06
  108.3100 1.072934e+06
  108.3200 1.073291e+06
  108.3300 1.073647e+06
  108.3400 1.074003e+06
  108.3500 1.074359e+06
  108.3600 1.074715e+06
  108.3700 1.075070e+06
  108.3800 1.075425e+06
  108.3900 1.075780e+06
  108.4000 1.076135e+06
  108.4100 1.076489e+06
  108.4200 1.076844e+06
  108.4300 1.077198e+06
  108.4400 1.077552e+06
  108.4500 1.077905e+06
  108.4600 1.078259e+06
  108.4700 1.078612e+06
  108.4800 1.078965e+06
  108.4900 1.079317e+06
  108.5000 1.079670e+06
  108.5100 1.080022e+06
  108.5200 1.080374e+06
  108.5300 1.080726e+06
  108.5400 1.081077e+06
  108.5500 1.081428e+06
  108.5600 1.081779e+06
  108.5700 1.082130e+06
  108.5800 1.082481e+06
  108.5900 1.082831e+06
  108.6000 1.083181e+06
  108.6100 1.083531e+06
  108.6200 1.083881e+06
  108.6300 1.084230e+06
  108.6400 1.084579e+06
  108.6500 1.084928e+06
  108.6600 1.085277e+06
  108.6700 1.085625e+06
  108.6800 1.085973e+06
  108.6900 1.086321e+06
  108.7000 1.086669e+06
  108.7100 1.087016e+06
  108.7200 1.087364e+06
  108.7300 1.087711e+06
  108.7400 1.088057e+06
  108.7500 1.088404e+06
  108.7600 1.088750e+06
  108.7700 1.089096e+06
  108.7800 1.089442e+06
  108.7900 1.089787e+06
  108.8000 1.090133e+06
  108.8100 1.090478e+06
  108.8200 1.090822e+06
  108.8300 1.091167e+06
  108.8400 1.091511e+06
  108.8500 1.091855e+06
  108.8600 1.092199e+06
  108.8700 1.092543e+06
  108.8800 1.092886e+06
  108.8900 1.093229e+06
  108.9000 1.093572e+06
  108.9100 1.093914e+06
  108.9200 1.094257e+06
  108.9300 1.094599e+06
  108.9400 1.094940e+06
  108.9500 1.095282e+06
  108.9600 1.095623e+06
  108.9700 1.095964e+06
  108.9800 1.096305e+06
  108.9900 1.096645e+06
  109.0000 1.096986e+06
  109.0100 1.097326e+06
  109.0200 1.097666e+06
  109.0300 1.098005e+06
  109.0400 1.098344e+06
  109.0500 1.098683e+06
  109.0600 1.099022e+06
  109.0700 1.099360e+06
  109.0800 1.099699e+06
  109.0900 1.100037e+06
  109.1000 1.100374e+06
  109.1100 1.100712e+06
  109.1200 1.101049e+06
  109.1300 1.101386e+06
  109.1400 1.101723e+06
  109.1500 1.102059e+06
  109.1600 1.102395e+06
  109.1700 1.102731e+06
  109.1800 1.103067e+06
  109.1900 1.103402e+06
  109.2000 1.103737e+06
  109.2100 1.104072e+06
  109.2200 1.104406e+06
  109.2300 1.104741e+06
  109.2400 1.105075e+06
  109.2500 1.105409e+06
  109.2600 1.105742e+06
  109.2700 1.106075e+06
  109.2800 1.106408e+06
  109.2900 1.106741e+06
  109.3000 1.107073e+06
  109.3100 1.107406e+06
  109.3200 1.107738e+06
  109.3300 1.108069e+06
  109.3400 1.108401e+06
  109.3500 1.108732e+06
  109.3600 1.109062e+06
  109.3700 1.109393e+06
  109.3800 1.109723e+06
  109.3900 1.110053e+06
  109.4000 1.110383e+06
  109.4100 1.110713e+06
  109.4200 1.111042e+06
  109.4300 1.111371e+06
  109.4400 1.111699e+06
  109.4500 1.112028e+06
  109.4600 1.112356e+06
  109.4700 1.112684e+06
  109.4800 1.113011e+06
  109.4900 1.113339e+06
  109.5000 1.113666e+06
  109.5100 1.113992e+06
  109.5200 1.114319e+06
  109.5300 1.114645e+06
  109.5400 1.114971e+06
  109.5500 1.115297e+06
  109.5600 1.115622e+06
  109.5700 1.115947e+06
  109.5800 1.116272e+06
  109.5900 1.116596e+06
  109.6000 1.116921e+06
  109.6100 1.117244e+06
  109.6200 1.117568e+06
  109.6300 1.117892e+06
  109.6400 1.118215e+06
  109.6500 1.118538e+06
  109.6600 1.118860e+06
  109.6700 1.119182e+06
  109.6800 1.119504e+06
  109.6900 1.119826e+06
  109.7000 1.120147e+06
  109.7100 1.120469e+06
  109.7200 1.120789e+06
  109.7300 1.121110e+06
  109.7400 1.121430e+06
  109.7500 1.121750e+06
  109.7600 1.122070e+06
  109.7700 1.122389e+06
  109.7800 1.122708e+06
  109.7900 1.123027e+06
  109.8000 1.123346e+06
  109.8100 1.123664e+06
  109.8200 1.123982e+06
  109.8300 1.124300e+06
  109.8400 1.124617e+06
  109.8500 1.124934e+06
  109.8600 1.125251e+06
  109.8700 1.125568e+06
  109.8800 1.125884e+06
  109.8900 1.126200e+06
  109.9000 1.126515e+06
  109.9100 1.126831e+06
  109.9200 1.127146e+06
  109.9300 1.127461e+06
  109.9400 1.127775e+06
