# wavelength (nm)
# intensity (erg s-1 cm-2 nm-1 sr-1)
col1 col2
637.2 1.5998952876249977e-06
638.2 1.5991470060784076e-06
639.2 1.5983961197701154e-06
640.2 1.5976426409061263e-06
641.2 1.5968964428975668e-06
642.2 1.5961476458065465e-06
643.2 1.5954060923737284e-06
644.2 1.5946619335079579e-06
645.2 1.593920081396266e-06
646.2 1.5931805253294878e-06
647.2 1.5924383697345268e-06
648.2 1.5917033814304694e-06
649.2 1.5909657875346595e-06
650.2 1.5902304624604304e-06
651.2 1.5894973957555936e-06
652.2 1.588766577032066e-06
653.2 1.5880379959653772e-06
654.2 1.587311642294184e-06
655.2 1.5865826805347262e-06
656.2 1.5858559405422887e-06
657.2 1.5851314121749044e-06
658.2 1.5844090853522404e-06
659.2 1.5836889500551301e-06
660.2 1.582966207584165e-06
661.2 1.582250432765522e-06
662.2 1.5815320454776306e-06
663.2 1.5808158246170245e-06
664.2 1.5801017603985766e-06
665.2 1.579389843095999e-06
666.2 1.578675317429314e-06
667.2 1.5779676721254983e-06
668.2 1.5772574134781248e-06
669.2 1.5765492775403966e-06
670.2 1.5758432548104797e-06
671.2 1.5751393358431673e-06
672.2 1.574437511249456e-06
673.2 1.573733075429384e-06
674.2 1.5730354186042887e-06
675.2 1.5723351459422222e-06
676.2 1.5716369444799842e-06
677.2 1.5709408050421475e-06
678.2 1.5702467185074001e-06
679.2 1.5695500210278598e-06
680.2 1.568860019993089e-06
681.2 1.5681674036842373e-06
682.2 1.5674768179127908e-06
683.2 1.5667882537624548e-06
684.2 1.5661017023690626e-06
685.2 1.5654171549201923e-06
686.2 1.564729995358417e-06
687.2 1.5640448356789518e-06
688.2 1.5633662610708791e-06
689.2 1.5626850683874184e-06
690.2 1.5620058496033595e-06
691.2 1.5613240221832972e-06
692.2 1.560648732153604e-06
693.2 1.5599753904505982e-06
694.2 1.5592994344529114e-06
695.2 1.5586254230927323e-06
696.2 1.5579533479904104e-06
697.2 1.5572832008143721e-06
698.2 1.5566149732807743e-06
699.2 1.5559441355187633e-06
700.2 1.555279729065375e-06
701.2 1.5546127089299181e-06
702.2 1.5539475885954734e-06
703.2 1.5532843599570879e-06
